"TOA5","StAlbansOuter","CR1000","70415","CR1000.Std.27.04","CPU:saint_albans_outer20170628.cr1","4226","PFL_Step"
"TIMESTAMP","RECORD","PFL_Counter","_CntRS232","_RS232Dpt","sensorParms(1)","sensorParms(2)","sensorParms(3)","sensorParms(4)","sensorParms(5)","sensorParms(6)","sensorParms(7)","sensorParms(8)","sensorParms(9)","sensorParms(10)","sensorParms(11)","sensorParms(12)","sensorParms(13)","sensorParms(14)","sensorParms(15)","sensorParms(16)","sensorParms(17)","sensorParms(18)","sensorParms(19)"
"2020-08-05 08:17:28",50920,1293,1,7.16,24.29,122.29,120.63,0.06,8.34,-86.64,4.85,17.04,5.75,78.66,6.58,3.02,0.76,0.98,0.97,7.16,11.39,5.56,7.16
"2020-08-05 08:18:41",50921,1293,1,7.67,24.3,122.43,120.79,0.06,8.33,-86.17,5.58,17.09,5.77,77.87,6.52,2.69,0.67,1.02,1.01,7.67,11.4,5.56,7.67
"2020-08-05 08:19:54",50922,1293,1,8.17,24.26,122.19,120.48,0.06,8.35,-87.52,5.14,17.08,5.76,79.61,6.67,2.84,0.71,1.04,1.03,8.17,11.4,5.56,8.17
"2020-08-05 08:21:07",50923,1293,1,8.67,24.23,121.98,120.2,0.06,8.38,-89.3,4.74,16.91,5.71,80.51,6.75,2.76,0.69,0.98,0.97,8.67,11.39,5.55,8.67
"2020-08-05 09:01:34",50924,1294,1,0.6,24.31,122.56,120.96,0.06,8.33,-86.05,5.59,16.92,5.71,77.93,6.52,2.57,0.64,1.09,1.08,0.6,11.91,5.56,0.6
"2020-08-05 09:02:47",50925,1294,1,1.23,24.31,122.49,120.88,0.06,8.34,-86.69,5.53,17.1,5.77,78.55,6.57,2.75,0.69,1.09,1.07,1.23,11.92,5.56,1.23
"2020-08-05 09:03:59",50926,1294,1,1.71,24.31,122.6,120.99,0.06,8.32,-85.48,5.71,16.89,5.7,77.39,6.48,2.63,0.66,1.12,1.11,1.71,11.95,5.56,1.71
"2020-08-05 09:05:11",50927,1294,1,2.18,24.31,122.62,121,0.06,8.31,-85.26,5.65,17.04,5.75,77.46,6.48,2.77,0.69,1.12,1.11,2.18,11.96,5.56,2.18
"2020-08-05 09:06:24",50928,1294,1,2.71,24.31,122.58,120.96,0.06,8.31,-85.2,5.58,17,5.74,77.28,6.47,2.92,0.73,1.04,1.03,2.71,11.96,5.56,2.71
"2020-08-05 09:07:36",50929,1294,1,3.18,24.3,122.53,120.9,0.06,8.32,-85.63,5.5,17.11,5.77,77.78,6.51,2.95,0.74,1.04,1.03,3.19,11.98,5.56,3.18
"2020-08-05 09:08:48",50930,1294,1,3.66,24.31,122.5,120.87,0.06,8.32,-85.97,5.61,17.01,5.74,77.96,6.52,2.6,0.65,1.06,1.05,3.65,11.97,5.56,3.66
"2020-08-05 09:10:01",50931,1294,1,4.21,24.3,122.52,120.89,0.06,8.31,-85.12,5.5,17.07,5.76,77.75,6.51,2.52,0.63,1.05,1.04,4.2,11.9,5.56,4.21
"2020-08-05 09:11:13",50932,1294,1,4.66,24.3,122.55,120.92,0.06,8.3,-84.77,5.29,16.97,5.73,77.41,6.48,2.8,0.7,0.99,0.98,4.65,11.93,5.56,4.66
"2020-08-05 09:12:26",50933,1294,1,5.22,24.3,122.55,120.91,0.06,8.3,-84.59,5.55,17.01,5.74,77.27,6.47,2.8,0.7,1.1,1.09,5.23,11.94,5.56,5.22
"2020-08-05 09:13:38",50934,1294,1,5.68,24.31,122.51,120.89,0.06,8.31,-84.84,5.5,17.02,5.75,77.82,6.51,2.76,0.69,1.03,1.02,5.68,11.96,5.56,5.68
"2020-08-05 09:14:51",50935,1294,1,6.18,24.3,122.54,120.91,0.06,8.3,-84.66,5.57,17.08,5.76,77.3,6.47,2.64,0.66,1.03,1.02,6.19,11.95,5.56,6.18
"2020-08-05 09:16:04",50936,1294,1,6.68,24.3,122.48,120.84,0.06,8.3,-84.71,5.38,16.97,5.73,77.88,6.52,2.56,0.64,1.02,1.01,6.66,11.96,5.56,6.68
"2020-08-05 09:17:17",50937,1294,1,7.15,24.28,122.37,120.69,0.06,8.32,-85.82,5.21,17.09,5.77,78.07,6.54,2.29,0.57,1.04,1.03,7.15,11.95,5.56,7.15
"2020-08-05 09:18:30",50938,1294,1,7.71,24.23,122.05,120.24,0.06,8.37,-88.52,4.89,17.06,5.76,80,6.7,2.39,0.6,1.03,1.02,7.7,11.98,5.56,7.71
"2020-08-05 09:19:43",50939,1294,1,8.18,24.2,121.97,120.11,0.06,8.37,-88.83,4.74,17.13,5.78,80.72,6.77,2.14,0.53,0.92,0.91,8.18,12.04,5.55,8.18
"2020-08-05 09:20:56",50940,1294,1,8.66,24.19,121.95,120.06,0.06,8.37,-88.51,4.71,17,5.74,80.39,6.74,2.32,0.58,0.95,0.93,8.67,12.04,5.56,8.66
"2020-08-05 10:01:38",50941,1295,1,0.49,24.32,122.31,120.73,0.06,8.4,-90.2,5.39,16.75,5.65,81.48,6.82,2.65,0.66,1.11,1.1,0.49,12.03,5.56,0.49
"2020-08-05 10:02:52",50942,1295,1,1.22,24.32,122.36,120.78,0.06,8.39,-89.69,5.45,17.04,5.75,80.98,6.77,2.41,0.6,1.03,1.02,1.22,11.95,5.56,1.22
"2020-08-05 10:04:04",50943,1295,1,1.68,24.32,122.34,120.75,0.06,8.39,-90.05,5.49,16.91,5.71,80.98,6.77,2.42,0.6,1.08,1.07,1.68,11.94,5.56,1.68
"2020-08-05 10:05:17",50944,1295,1,2.21,24.32,122.41,120.82,0.06,8.36,-88.03,5.53,16.94,5.72,80.17,6.71,2.68,0.67,1.1,1.09,2.21,12.12,5.56,2.21
"2020-08-05 10:06:29",50945,1295,1,2.69,24.32,122.37,120.79,0.06,8.37,-88.56,5.54,16.94,5.72,80.26,6.71,2.94,0.74,1.08,1.07,2.68,11.99,5.56,2.69
"2020-08-05 10:07:42",50946,1295,1,3.21,24.32,122.36,120.78,0.06,8.37,-89,5.32,16.92,5.71,80.62,6.74,2.54,0.64,1.08,1.07,3.22,11.9,5.56,3.21
"2020-08-05 10:08:55",50947,1295,1,3.74,24.32,122.37,120.79,0.06,8.38,-89.23,5.23,16.92,5.71,80.72,6.75,2.75,0.69,1.06,1.05,3.74,12.12,5.56,3.74
"2020-08-05 10:10:07",50948,1295,1,4.21,24.32,122.4,120.8,0.06,8.34,-86.75,5.36,16.95,5.72,79.47,6.65,2.42,0.6,1.04,1.03,4.21,12.12,5.56,4.21
"2020-08-05 10:11:19",50949,1295,1,4.69,24.32,122.36,120.77,0.06,8.37,-88.68,5.49,16.91,5.71,80.62,6.74,2.61,0.65,1.09,1.08,4.69,11.92,5.56,4.69
"2020-08-05 10:12:32",50950,1295,1,5.2,24.32,122.35,120.76,0.06,8.36,-88.36,5.24,16.92,5.71,80.47,6.73,2.53,0.63,1.1,1.09,5.2,11.9,5.56,5.2
"2020-08-05 10:13:45",50951,1295,1,5.7,24.3,122.42,120.78,0.06,8.32,-85.6,5.23,17.04,5.75,78.59,6.58,2.57,0.64,0.99,0.98,5.69,11.86,5.56,5.7
"2020-08-05 10:14:58",50952,1295,1,6.2,24.3,122.38,120.75,0.06,8.32,-85.82,5.2,17.05,5.76,78.89,6.6,2.61,0.65,1.1,1.08,6.2,11.91,5.56,6.2
"2020-08-05 10:16:11",50953,1295,1,6.71,24.3,122.37,120.74,0.06,8.34,-86.81,5.31,16.92,5.71,79.73,6.67,2.72,0.68,1.06,1.05,6.71,11.88,5.56,6.71
"2020-08-05 10:17:24",50954,1295,1,7.21,24.27,122.37,120.66,0.06,8.3,-84.44,5.24,16.96,5.72,77.84,6.52,2.89,0.72,0.99,0.98,7.21,11.81,5.56,7.21
"2020-08-05 10:18:36",50955,1295,1,7.66,24.24,122.22,120.43,0.06,8.31,-85.07,5.11,17.18,5.8,78.47,6.57,2.81,0.7,1,0.99,7.67,11.86,5.56,7.66
"2020-08-05 10:19:49",50956,1295,1,8.2,24.19,122.01,120.12,0.06,8.34,-86.65,4.71,17.13,5.78,80.06,6.71,2.32,0.58,0.89,0.88,8.19,11.85,5.56,8.2
"2020-08-05 10:21:02",50957,1295,1,8.67,24.16,122.2,120.24,0.06,8.27,-82.63,4.31,17.26,5.83,77.85,6.53,2.75,0.69,0.76,0.75,8.67,11.83,5.56,8.67
"2020-08-05 11:01:38",50958,1296,1,0.5,24.37,122.48,121.01,0.06,8.34,-86.74,5.59,16.65,5.62,80.45,6.72,2.31,0.58,0.98,0.97,0.5,12.12,5.56,0.5
"2020-08-05 11:02:52",50959,1296,1,1.24,24.37,122.46,120.99,0.06,8.33,-86.2,5.25,16.97,5.73,80.51,6.73,2.62,0.66,1.08,1.07,1.22,12.28,5.56,1.24
"2020-08-05 11:04:05",50960,1296,1,1.72,24.37,122.47,120.98,0.06,8.33,-86.37,5.57,16.87,5.69,80.13,6.7,2.76,0.69,1.13,1.12,1.73,12.34,5.55,1.72
"2020-08-05 11:05:17",50961,1296,1,2.22,24.35,122.45,120.94,0.06,8.33,-86.09,5.48,16.89,5.7,80.17,6.7,2.45,0.61,1.08,1.06,2.21,12.38,5.56,2.22
"2020-08-05 11:06:29",50962,1296,1,2.67,24.35,122.46,120.94,0.06,8.31,-85.16,5.52,16.88,5.7,80.02,6.69,2.61,0.65,1.04,1.03,2.68,12.38,5.55,2.67
"2020-08-05 11:07:42",50963,1296,1,3.21,24.35,122.47,120.95,0.06,8.32,-85.54,5.43,16.87,5.69,79.9,6.68,2.45,0.61,1.02,1.01,3.2,12.31,5.56,3.21
"2020-08-05 11:08:55",50964,1296,1,3.73,24.35,122.46,120.94,0.06,8.31,-84.98,5.37,16.89,5.7,79.5,6.65,2.9,0.73,1.1,1.08,3.73,12.19,5.56,3.73
"2020-08-05 11:10:08",50965,1296,1,4.23,24.34,122.41,120.87,0.06,8.3,-84.47,5.43,16.92,5.71,79.6,6.66,2.42,0.6,1.06,1.05,4.24,12.27,5.56,4.23
"2020-08-05 11:11:20",50966,1296,1,4.73,24.32,122.41,120.83,0.06,8.3,-84.42,5.26,16.91,5.71,79.18,6.62,2.3,0.57,1,0.98,4.73,12.35,5.56,4.73
"2020-08-05 11:12:32",50967,1296,1,5.18,24.34,122.45,120.91,0.06,8.29,-84.23,5.38,16.92,5.71,79.34,6.63,2.6,0.65,1.04,1.03,5.18,12.25,5.56,5.18
"2020-08-05 11:13:45",50968,1296,1,5.7,24.32,122.42,120.82,0.06,8.28,-83.63,5.2,16.97,5.73,78.74,6.59,2.62,0.66,0.99,0.98,5.72,12.23,5.56,5.7
"2020-08-05 11:14:57",50969,1296,1,6.23,24.35,122.43,120.91,0.06,8.28,-83.18,5.16,16.85,5.69,79.34,6.63,2.89,0.72,1.04,1.03,6.19,12.12,5.56,6.23
"2020-08-05 11:16:10",50970,1296,1,6.7,24.34,122.43,120.9,0.06,8.28,-83.09,5.48,16.93,5.71,79.28,6.63,2.59,0.65,0.99,0.98,6.68,12.12,5.56,6.7
"2020-08-05 11:17:23",50971,1296,1,7.22,24.3,122.41,120.78,0.06,8.24,-80.66,5.1,17,5.74,77.46,6.48,2.36,0.59,0.96,0.95,7.21,11.97,5.56,7.22
"2020-08-05 11:18:36",50972,1296,1,7.73,24.28,122.38,120.71,0.06,8.22,-79.5,4.99,17.11,5.78,76.87,6.43,2.57,0.64,0.96,0.95,7.71,11.94,5.56,7.73
"2020-08-05 11:19:49",50973,1296,1,8.18,24.26,122.36,120.63,0.06,8.19,-77.76,5.02,17.01,5.74,75.45,6.32,2.65,0.66,0.91,0.9,8.19,11.93,5.56,8.18
"2020-08-05 11:21:02",50974,1296,1,8.72,24.18,122.45,120.53,0.06,8.09,-71.75,4.69,17.42,5.88,72.15,6.05,2.27,0.57,0.7,0.69,8.71,11.94,5.56,8.72
"2020-08-05 12:01:38",50975,1297,1,0.5,24.35,122.37,120.84,0.06,8.33,-86.6,5.32,16.69,5.63,81.23,6.79,2.37,0.59,1.02,1.01,0.5,11.86,5.56,0.5
"2020-08-05 12:02:52",50976,1297,1,1.21,24.35,122.36,120.84,0.06,8.34,-87.07,5.27,16.96,5.72,81.49,6.81,2.26,0.57,1.01,0.99,1.24,11.91,5.56,1.21
"2020-08-05 12:04:04",50977,1297,1,1.72,24.35,122.39,120.88,0.06,8.33,-86.62,5.29,16.87,5.69,81.01,6.77,2.41,0.6,1.05,1.04,1.7,11.91,5.56,1.72
"2020-08-05 12:05:16",50978,1297,1,2.17,24.35,122.39,120.86,0.06,8.34,-86.82,5.14,16.89,5.7,81.26,6.8,2.46,0.62,1.02,1.01,2.18,11.95,5.56,2.17
"2020-08-05 12:06:29",50979,1297,1,2.71,24.34,122.35,120.81,0.06,8.33,-86.49,5.31,16.84,5.68,80.88,6.76,2.56,0.64,1.03,1.02,2.73,12.12,5.56,2.71
"2020-08-05 12:07:41",50980,1297,1,3.19,24.35,122.39,120.85,0.06,8.32,-85.95,5.42,16.84,5.68,80.93,6.77,2.65,0.66,1,0.99,3.21,12.17,5.56,3.19
"2020-08-05 12:08:54",50981,1297,1,3.73,24.35,122.38,120.87,0.06,8.33,-86.29,5.2,16.86,5.69,80.84,6.76,2.46,0.61,1.05,1.04,3.73,12.18,5.56,3.73
"2020-08-05 12:10:06",50982,1297,1,4.21,24.35,122.41,120.89,0.06,8.32,-85.91,5.06,16.89,5.7,80.95,6.77,2.82,0.71,0.99,0.98,4.22,12.15,5.56,4.21
"2020-08-05 12:11:18",50983,1297,1,4.71,24.34,122.43,120.88,0.06,8.3,-84.82,5.29,16.92,5.71,79.99,6.69,2.48,0.62,0.96,0.95,4.71,12.15,5.56,4.71
"2020-08-05 12:12:30",50984,1297,1,5.2,24.34,122.42,120.88,0.06,8.31,-84.84,5.36,16.87,5.69,80.23,6.71,2.51,0.63,1.01,1,5.19,12.15,5.56,5.2
"2020-08-05 12:13:43",50985,1297,1,5.67,24.34,122.41,120.87,0.06,8.31,-85.4,5.14,16.87,5.69,80.16,6.7,3.01,0.75,1,0.99,5.68,12.14,5.56,5.67
"2020-08-05 12:14:56",50986,1297,1,6.2,24.34,122.39,120.84,0.06,8.29,-84.13,4.99,16.86,5.69,80.02,6.69,2.33,0.58,1,0.99,6.23,12.12,5.56,6.2
"2020-08-05 12:16:09",50987,1297,1,6.71,24.35,122.43,120.91,0.06,8.29,-84.08,5.34,16.86,5.69,80.19,6.71,2.41,0.6,0.98,0.96,6.72,12.19,5.56,6.71
"2020-08-05 12:17:22",50988,1297,1,7.21,24.33,122.46,120.89,0.06,8.25,-81.77,5.24,16.96,5.73,78.38,6.56,2.43,0.61,0.96,0.95,7.21,12.15,5.56,7.21
"2020-08-05 12:18:34",50989,1297,1,7.67,24.3,122.53,120.9,0.06,8.22,-79.45,5.09,16.99,5.73,77.29,6.47,3.07,0.77,0.97,0.96,7.66,12.17,5.56,7.67
"2020-08-05 12:19:47",50990,1297,1,8.23,24.32,122.49,120.91,0.06,8.22,-80.02,5.44,16.95,5.72,78.41,6.56,2.79,0.7,0.97,0.96,8.22,12.18,5.56,8.23
"2020-08-05 12:20:59",50991,1297,1,8.66,24.25,122.66,120.9,0.06,8.13,-74.46,5.3,17.06,5.76,74.77,6.26,2.56,0.64,0.82,0.8,8.66,12.14,5.56,8.66
"2020-08-05 13:01:35",50992,1298,1,0.58,24.43,122.44,121.1,0.06,8.35,-87.39,5.35,16.54,5.58,81.83,6.83,2.29,0.57,0.94,0.93,0.58,12.15,5.56,0.58
"2020-08-05 13:02:48",50993,1298,1,1.25,24.43,122.48,121.15,0.06,8.33,-86.4,5.27,16.71,5.64,81.62,6.81,2.23,0.56,0.93,0.92,1.24,12.16,5.56,1.25
"2020-08-05 13:04:00",50994,1298,1,1.75,24.41,122.45,121.06,0.06,8.34,-86.71,5.43,16.78,5.66,81.14,6.78,2.65,0.66,1.02,1.01,1.74,12.12,5.56,1.75
"2020-08-05 13:05:12",50995,1298,1,2.22,24.41,122.46,121.09,0.06,8.34,-86.69,5.49,16.75,5.65,81.18,6.78,2,0.5,1.03,1.02,2.23,11.91,5.56,2.22
"2020-08-05 13:06:24",50996,1298,1,2.7,24.41,122.47,121.07,0.06,8.32,-85.86,5.18,16.77,5.66,80.68,6.74,2.41,0.6,1,0.99,2.7,11.8,5.56,2.7
"2020-08-05 13:07:37",50997,1298,1,3.2,24.4,122.49,121.09,0.06,8.33,-86.17,5.32,16.73,5.65,80.9,6.76,2.63,0.66,1,0.99,3.21,12.12,5.56,3.2
"2020-08-05 13:08:50",50998,1298,1,3.74,24.39,122.48,121.05,0.06,8.3,-84.79,5.48,16.83,5.68,79.86,6.67,2.5,0.62,0.95,0.94,3.74,12.34,5.56,3.74
"2020-08-05 13:10:02",50999,1298,1,4.23,24.39,122.49,121.07,0.06,8.3,-84.25,5.37,16.78,5.66,80.1,6.69,2.34,0.59,0.98,0.97,4.22,11.87,5.56,4.23
"2020-08-05 13:11:15",51000,1298,1,4.72,24.38,122.54,121.08,0.06,8.28,-83.52,5.25,16.88,5.7,78.7,6.58,2.52,0.63,0.96,0.94,4.74,11.83,5.56,4.72
"2020-08-05 13:12:27",51001,1298,1,5.15,24.36,122.67,121.18,0.06,8.22,-79.9,5.42,16.98,5.73,76.59,6.4,2.59,0.65,0.91,0.89,5.17,11.74,5.56,5.15
"2020-08-05 13:13:40",51002,1298,1,5.72,24.36,122.67,121.17,0.06,8.2,-78.65,5.25,16.93,5.71,75.97,6.35,2.7,0.68,0.9,0.89,5.72,12.12,5.56,5.72
"2020-08-05 13:14:53",51003,1298,1,6.2,24.37,122.55,121.07,0.06,8.24,-81.25,5.36,16.86,5.69,77.83,6.5,2.35,0.59,0.95,0.94,6.2,12.11,5.56,6.2
"2020-08-05 13:16:06",51004,1298,1,6.7,24.35,122.61,121.1,0.06,8.22,-79.7,5.2,16.9,5.7,77.45,6.48,2.83,0.71,0.92,0.91,6.71,11.85,5.56,6.7
"2020-08-05 13:17:19",51005,1298,1,7.23,24.34,122.67,121.12,0.06,8.18,-77.09,5.3,17.06,5.76,75.28,6.3,2.62,0.66,0.91,0.9,7.23,11.76,5.56,7.23
"2020-08-05 13:18:32",51006,1298,1,7.73,24.34,122.65,121.11,0.06,8.15,-75.84,5.31,17.02,5.75,74.93,6.27,2.77,0.69,0.87,0.85,7.73,11.81,5.55,7.73
"2020-08-05 13:19:45",51007,1298,1,8.2,24.29,122.84,121.18,0.06,8.09,-72.14,5.28,17.17,5.8,72.03,6.03,2.81,0.7,0.79,0.78,8.2,11.8,5.56,8.2
"2020-08-05 13:20:58",51008,1298,1,8.7,24.28,122.88,121.19,0.06,8.07,-70.78,5.15,17.24,5.82,71.14,5.96,2.77,0.69,0.76,0.74,8.69,11.73,5.56,8.7
"2020-08-05 14:01:37",51009,1299,1,0.52,24.41,122.56,121.19,0.06,8.28,-83.07,5.33,16.67,5.63,80,6.68,2.36,0.59,0.92,0.9,0.52,11.88,5.55,0.52
"2020-08-05 14:02:51",51010,1299,1,1.23,24.4,122.57,121.18,0.06,8.27,-82.52,5.2,16.81,5.67,79.42,6.63,2.39,0.6,0.96,0.94,1.23,11.94,5.56,1.23
"2020-08-05 14:04:04",51011,1299,1,1.73,24.41,122.52,121.14,0.06,8.28,-83.1,5.25,16.8,5.67,79.78,6.66,2.34,0.58,0.98,0.96,1.72,12.11,5.56,1.73
"2020-08-05 14:05:16",51012,1299,1,2.17,24.4,122.52,121.11,0.06,8.28,-83.51,5.18,16.79,5.67,79.82,6.67,2.61,0.65,0.96,0.95,2.17,12.02,5.56,2.17
"2020-08-05 14:06:29",51013,1299,1,2.75,24.38,122.52,121.07,0.06,8.24,-80.98,5.2,16.83,5.68,79,6.6,2.74,0.68,0.91,0.9,2.76,12.12,5.55,2.75
"2020-08-05 14:07:41",51014,1299,1,3.23,24.39,122.56,121.12,0.06,8.24,-80.97,5.25,16.85,5.69,79.1,6.61,2.42,0.6,0.91,0.89,3.22,12.12,5.56,3.23
"2020-08-05 14:08:53",51015,1299,1,3.7,24.38,122.53,121.08,0.06,8.24,-81.07,5.33,16.84,5.68,78.83,6.59,2.6,0.65,0.93,0.92,3.7,12.12,5.56,3.7
"2020-08-05 14:10:06",51016,1299,1,4.26,24.38,122.55,121.11,0.06,8.22,-79.98,5.33,16.84,5.68,78.5,6.56,2.61,0.65,0.9,0.89,4.28,12.13,5.56,4.26
"2020-08-05 14:11:18",51017,1299,1,4.81,24.39,122.5,121.07,0.06,8.25,-81.7,5.32,16.8,5.67,79.25,6.62,2.65,0.66,0.92,0.9,4.77,12.2,5.56,4.81
"2020-08-05 14:12:30",51018,1299,1,5.15,24.4,122.58,121.18,0.06,8.23,-80.23,5.45,16.74,5.65,78.89,6.59,2.56,0.64,0.92,0.91,5.16,12.26,5.56,5.15
"2020-08-05 14:13:43",51019,1299,1,5.74,24.4,122.57,121.16,0.06,8.23,-80.22,5.2,16.89,5.7,78.9,6.59,2.62,0.65,0.91,0.89,5.72,12.43,5.56,5.74
"2020-08-05 14:14:55",51020,1299,1,6.16,24.35,122.48,120.96,0.06,8.23,-80.07,5.15,16.89,5.7,78.31,6.55,2.95,0.74,0.86,0.85,6.17,12.12,5.56,6.16
"2020-08-05 14:16:08",51021,1299,1,6.69,24.31,122.33,120.72,0.06,8.27,-82.84,5.19,16.85,5.69,80,6.69,2.29,0.57,0.88,0.87,6.69,11.89,5.56,6.69
"2020-08-05 14:17:21",51022,1299,1,7.16,24.34,122.37,120.83,0.06,8.26,-82.05,5.15,16.87,5.69,79.53,6.65,2.93,0.73,0.9,0.89,7.18,11.77,5.56,7.16
"2020-08-05 14:18:34",51023,1299,1,7.68,24.32,122.34,120.76,0.06,8.24,-80.89,4.95,16.86,5.69,79.06,6.61,2.62,0.65,0.88,0.87,7.7,11.83,5.56,7.68
"2020-08-05 14:19:47",51024,1299,1,8.18,24.35,122.48,120.95,0.06,8.2,-78.58,5.2,16.87,5.69,78.4,6.56,2.55,0.64,0.89,0.87,8.19,11.75,5.56,8.18
"2020-08-05 14:21:00",51025,1299,1,8.68,24.31,122.42,120.8,0.06,8.18,-77.07,5.4,16.88,5.7,77.81,6.51,2.31,0.58,0.83,0.81,8.67,12.4,5.56,8.68
"2020-08-05 15:01:38",51026,1300,1,0.5,24.49,122.52,121.33,0.06,8.32,-85.76,5.15,16.61,5.61,81.65,6.81,2.41,0.6,0.88,0.87,0.5,11.72,5.56,0.5
"2020-08-05 15:02:52",51027,1300,1,1.2,24.48,122.6,121.39,0.06,8.31,-85.12,5.28,16.66,5.62,81.22,6.77,2.56,0.64,0.9,0.89,1.2,11.73,5.56,1.2
"2020-08-05 15:04:05",51028,1300,1,1.69,24.49,122.56,121.35,0.06,8.31,-85.39,5.14,16.69,5.63,81.04,6.76,2.3,0.57,0.9,0.89,1.7,11.69,5.55,1.69
"2020-08-05 15:05:18",51029,1300,1,2.22,24.48,122.57,121.35,0.06,8.31,-85.41,5.1,16.68,5.63,81.08,6.76,3.18,0.8,0.91,0.9,2.21,11.74,5.56,2.22
"2020-08-05 15:06:30",51030,1300,1,2.69,24.46,122.54,121.28,0.06,8.31,-85.22,5.22,16.68,5.63,80.81,6.74,2.5,0.62,0.95,0.93,2.69,11.7,5.55,2.69
"2020-08-05 15:07:43",51031,1300,1,3.22,24.41,122.46,121.09,0.06,8.31,-84.9,4.94,16.77,5.66,80.54,6.73,2.25,0.56,0.9,0.88,3.21,11.69,5.56,3.22
"2020-08-05 15:08:55",51032,1300,1,3.71,24.42,122.47,121.12,0.06,8.3,-84.29,5.35,16.76,5.66,80.39,6.71,2.44,0.61,0.9,0.88,3.71,11.7,5.56,3.71
"2020-08-05 15:10:08",51033,1300,1,4.26,24.44,122.51,121.21,0.06,8.3,-84.72,5.24,16.74,5.65,80.92,6.75,2.38,0.59,0.92,0.9,4.25,11.95,5.56,4.26
"2020-08-05 15:11:20",51034,1300,1,4.7,24.41,122.47,121.08,0.06,8.29,-83.96,5.03,16.71,5.64,80.05,6.69,2.84,0.71,0.92,0.9,4.7,12.12,5.56,4.7
"2020-08-05 15:12:32",51035,1300,1,5.18,24.4,122.45,121.05,0.06,8.29,-83.71,5.01,16.64,5.62,79.99,6.68,2.9,0.72,0.83,0.82,5.19,11.98,5.56,5.18
"2020-08-05 15:13:45",51036,1300,1,5.7,24.38,122.41,120.96,0.06,8.27,-83,5.16,16.76,5.66,79.93,6.68,2.43,0.61,0.85,0.84,5.71,11.85,5.56,5.7
"2020-08-05 15:14:58",51037,1300,1,6.22,24.38,122.37,120.92,0.06,8.29,-83.97,5.08,16.75,5.65,80.33,6.71,2.79,0.7,0.89,0.88,6.19,11.78,5.55,6.22
"2020-08-05 15:16:11",51038,1300,1,6.71,24.39,122.38,120.95,0.06,8.29,-84.21,5.05,16.85,5.69,80.66,6.74,2.73,0.68,0.87,0.85,6.71,11.8,5.55,6.71
"2020-08-05 15:17:24",51039,1300,1,7.21,24.37,122.52,121.05,0.06,8.23,-80.55,4.98,16.86,5.69,77.73,6.5,2.8,0.7,0.85,0.84,7.2,11.83,5.56,7.21
"2020-08-05 15:18:36",51040,1300,1,7.65,24.37,122.5,121.02,0.06,8.23,-80.12,4.84,16.87,5.69,77.99,6.52,3.09,0.77,0.83,0.81,7.65,11.74,5.56,7.65
"2020-08-05 15:19:49",51041,1300,1,8.17,24.37,122.51,121.04,0.06,8.19,-78.06,5.09,16.91,5.71,77.25,6.46,2.63,0.66,0.81,0.8,8.19,11.76,5.56,8.17
"2020-08-05 15:21:02",51042,1300,1,8.73,24.36,122.47,120.97,0.06,8.19,-77.81,5.03,16.92,5.71,77.89,6.51,2.92,0.73,0.87,0.86,8.73,11.78,5.56,8.73
"2020-08-05 16:01:37",51043,1301,1,0.52,24.5,122.76,121.6,0.06,8.23,-80.27,5.27,16.57,5.59,78.75,6.57,2.52,0.63,0.9,0.89,0.52,11.79,5.55,0.52
"2020-08-05 16:02:51",51044,1301,1,1.22,24.51,122.79,121.63,0.06,8.22,-79.97,5.12,16.69,5.63,78.56,6.55,2.37,0.59,0.89,0.88,1.21,11.89,5.56,1.22
"2020-08-05 16:04:03",51045,1301,1,1.69,24.5,122.82,121.66,0.06,8.21,-79.01,5.18,16.77,5.66,77.6,6.47,2.59,0.65,0.88,0.87,1.68,11.91,5.56,1.69
"2020-08-05 16:05:16",51046,1301,1,2.21,24.5,122.8,121.63,0.06,8.2,-78.72,5.24,16.69,5.63,77.93,6.5,2.4,0.6,0.9,0.89,2.2,11.8,5.56,2.21
"2020-08-05 16:06:29",51047,1301,1,2.73,24.5,122.8,121.63,0.06,8.2,-78.56,5.41,16.73,5.65,77.6,6.47,2.46,0.62,0.84,0.83,2.71,11.82,5.56,2.73
"2020-08-05 16:07:41",51048,1301,1,3.19,24.5,122.8,121.62,0.06,8.21,-79.06,5.25,16.71,5.64,78,6.5,2.78,0.7,0.93,0.92,3.19,11.7,5.56,3.19
"2020-08-05 16:08:54",51049,1301,1,3.73,24.45,122.53,121.24,0.06,8.24,-81.07,4.89,16.78,5.66,79.06,6.6,2.77,0.69,0.85,0.84,3.74,11.77,5.56,3.73
"2020-08-05 16:10:06",51050,1301,1,4.2,24.45,122.54,121.24,0.06,8.25,-81.36,5.1,16.74,5.65,79.4,6.63,2.75,0.69,0.87,0.86,4.21,11.73,5.56,4.2
"2020-08-05 16:11:18",51051,1301,1,4.7,24.47,122.68,121.44,0.06,8.21,-79.32,5.09,16.76,5.66,78.41,6.54,2.76,0.69,0.9,0.89,4.69,11.78,5.56,4.7
"2020-08-05 16:12:31",51052,1301,1,5.2,24.47,122.65,121.4,0.06,8.24,-80.73,5.33,16.85,5.69,78.6,6.56,2.69,0.67,0.86,0.85,5.2,11.8,5.56,5.2
